HILAA     	4	8.1099999999999994	19970729000000	10613	19970826000000	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	Venezuela	HILARION-Abastos	19970801000000	5022	Tachira	2
BLAUS     	8	1.9299999999999999	19970729000000	10614	19970826000000	Forsterstr. 57	Mannheim	Germany	Blauer See Delikatessen	19970801000000	68306		3
WILMK     	2	0.75	19970730000000	10615	19970827000000	Keskuskatu 45	Helsinki	Finland	Wilman Kala	19970806000000	21240		3
GREAL     	1	116.53	19970731000000	10616	19970828000000	2732 Baker Blvd.	Eugene	USA	Great Lakes Food Market	19970805000000	97403	OR	2
GREAL     	4	18.530000000000001	19970731000000	10617	19970828000000	2732 Baker Blvd.	Eugene	USA	Great Lakes Food Market	19970804000000	97403	OR	2
MEREP     	1	154.68000000000001	19970801000000	10618	19970912000000	43 rue St. Laurent	Montreal	Canada	Mere Paillarde	19970808000000	H1J 1C3	Quebec	1
MEREP     	3	91.049999999999997	19970804000000	10619	19970901000000	43 rue St. Laurent	Montreal	Canada	Mere Paillarde	19970807000000	H1J 1C3	Quebec	3
LAUGB     	2	0.93999999999999995	19970805000000	10620	19970902000000	2319 Elm St.	Vancouver	Canada	Laughing Bacchus Wine Cellars	19970814000000	V3F 2K1	BC	3
ISLAT     	4	23.73	19970805000000	10621	19970902000000	Garden House\nCrowther Way	Cowes	UK	Island Trading	19970811000000	PO31 7PJ	Isle of Wight	2
RICAR     	4	50.969999999999999	19970806000000	10622	19970903000000	Av. Copacabana, 267	Rio de Janeiro	Brazil	Ricardo Adocicados	19970811000000	02389-890	RJ	3
FRANK     	8	97.180000000000007	19970807000000	10623	19970904000000	Berliner Platz 43	Munchen	Germany	Frankenversand	19970812000000	80805		2
THECR     	4	94.799999999999997	19970807000000	10624	19970904000000	55 Grizzly Peak Rd.	Butte	USA	The Cracker Box	19970819000000	59801	MT	2
ANATR     	3	43.899999999999999	19970808000000	10625	19970905000000	Avda. de la Constitucion 2222	Mexico D.F.	Mexico	Ana Trujillo Emparedados y helados	19970814000000	05021		1
BERGS     	1	138.69	19970811000000	10626	19970908000000	Berguvsvagen  8	Lulea	Sweden	Berglunds snabbkop	19970820000000	S-958 22		2
SAVEA     	8	107.45999999999999	19970811000000	10627	19970922000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19970821000000	83720	ID	3
BLONP     	4	30.359999999999999	19970812000000	10628	19970909000000	24, place Kleber	Strasbourg	France	Blondel pere et fils	19970820000000	67000		3
GODOS     	4	85.459999999999994	19970812000000	10629	19970909000000	C/ Romero, 33	Sevilla	Spain	Godos Cocina Tipica	19970820000000	41101		3
KOENE     	1	32.350000000000001	19970813000000	10630	19970910000000	Maubelstr. 90	Brandenburg	Germany	Koniglich Essen	19970819000000	14776		2
LAMAI     	8	0.87	19970814000000	10631	19970911000000	1 rue Alsace-Lorraine	Toulouse	France	La maison d'Asie	19970815000000	31000		1
WANDK     	8	41.380000000000003	19970814000000	10632	19970911000000	Adenauerallee 900	Stuttgart	Germany	Die Wandernde Kuh	19970819000000	70563		1
ERNSH     	7	477.89999999999998	19970815000000	10633	19970912000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19970818000000	8010		3
FOLIG     	4	487.38	19970815000000	10634	19970912000000	184, chaussee de Tournai	Lille	France	Folies gourmandes	19970821000000	59000		3
MAGAA     	8	47.460000000000001	19970818000000	10635	19970915000000	Via Ludovico il Moro 22	Bergamo	Italy	Magazzini Alimentari Riuniti	19970821000000	24100		3
WARTH     	4	1.1499999999999999	19970819000000	10636	19970916000000	Torikatu 38	Oulu	Finland	Wartian Herkku	19970826000000	90110		1
QUEEN     	6	201.28999999999999	19970819000000	10637	19970916000000	Alameda dos Canarios, 891	Sao Paulo	Brazil	Queen Cozinha	19970826000000	05487-020	SP	1
LINOD     	3	158.44	19970820000000	10638	19970917000000	Ave. 5 de Mayo Porlamar	I. de Margarita	Venezuela	LINO-Delicateses	19970901000000	4980	Nueva Esparta	1
SANTG     	7	38.640000000000001	19970820000000	10639	19970917000000	Erling Skakkes gate 78	Stavern	Norway	Sante Gourmet	19970827000000	4110		3
WANDK     	4	23.550000000000001	19970821000000	10640	19970918000000	Adenauerallee 900	Stuttgart	Germany	Die Wandernde Kuh	19970828000000	70563		1
HILAA     	4	179.61000000000001	19970822000000	10641	19970919000000	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	Venezuela	HILARION-Abastos	19970826000000	5022	Tachira	2
SIMOB     	7	41.890000000000001	19970822000000	10642	19970919000000	Vinb?ltet 34	Kobenhavn	Denmark	Simons bistro	19970905000000	1734		3
ALFKI     	6	29.460000000000001	19970825000000	10643	19970922000000	Obere Str. 57	Berlin	Germany	Alfreds Futterkiste	19970902000000	12209		1
WELLI     	3	0.14000000000000001	19970825000000	10644	19970922000000	Rua do Mercado, 12	Resende	Brazil	Wellington Importadora	19970901000000	08737-363	SP	2
HANAR     	4	12.41	19970826000000	10645	19970923000000	Rua do Paco, 67	Rio de Janeiro	Brazil	Hanari Carnes	19970902000000	05454-876	RJ	1
HUNGO     	9	142.33000000000001	19970827000000	10646	19971008000000	8 Johnstown Road	Cork	Ireland	Hungry Owl All-Night Grocers	19970903000000		Co. Cork	3
QUEDE     	4	45.539999999999999	19970827000000	10647	19970910000000	Rua da Panificadora, 12	Rio de Janeiro	Brazil	Que Delicia	19970903000000	02389-673	RJ	2
RICAR     	5	14.25	19970828000000	10648	19971009000000	Av. Copacabana, 267	Rio de Janeiro	Brazil	Ricardo Adocicados	19970909000000	02389-890	RJ	2
MAISD     	5	6.2000000000000002	19970828000000	10649	19970925000000	Rue Joseph-Bens 532	Bruxelles	Belgium	Maison Dewey	19970829000000	B-1180		3
FAMIA     	5	176.81	19970829000000	10650	19970926000000	Rua Oros, 92	Sao Paulo	Brazil	Familia Arquibaldo	19970903000000	05442-030	SP	3
WANDK     	8	20.600000000000001	19970901000000	10651	19970929000000	Adenauerallee 900	Stuttgart	Germany	Die Wandernde Kuh	19970911000000	70563		2
GOURL     	4	7.1399999999999997	19970901000000	10652	19970929000000	Av. Brasil, 442	Campinas	Brazil	Gourmet Lanchonetes	19970908000000	04876-786	SP	2
FRANK     	1	93.25	19970902000000	10653	19970930000000	Berliner Platz 43	Munchen	Germany	Frankenversand	19970919000000	80805		1
BERGS     	5	55.259999999999998	19970902000000	10654	19970930000000	Berguvsvagen  8	Lulea	Sweden	Berglunds snabbkop	19970911000000	S-958 22		1
REGGC     	1	4.4100000000000001	19970903000000	10655	19971001000000	Strada Provinciale 124	Reggio Emilia	Italy	Reggiani Caseifici	19970911000000	42100		2
GREAL     	6	57.149999999999999	19970904000000	10656	19971002000000	2732 Baker Blvd.	Eugene	USA	Great Lakes Food Market	19970910000000	97403	OR	1
SAVEA     	2	352.69	19970904000000	10657	19971002000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19970915000000	83720	ID	2
QUICK     	4	364.14999999999998	19970905000000	10658	19971003000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19970908000000	01307		1
QUEEN     	7	105.81	19970905000000	10659	19971003000000	Alameda dos Canarios, 891	Sao Paulo	Brazil	Queen Cozinha	19970910000000	05487-020	SP	2
HUNGC     	8	111.29000000000001	19970908000000	10660	19971006000000	City Center Plaza\n516 Main St.	Elgin	USA	Hungry Coyote Import Store	19971015000000	97827	OR	1
HUNGO     	7	17.550000000000001	19970909000000	10661	19971007000000	8 Johnstown Road	Cork	Ireland	Hungry Owl All-Night Grocers	19970915000000		Co. Cork	3
LONEP     	3	1.28	19970909000000	10662	19971007000000	89 Chiaroscuro Rd.	Portland	USA	Lonesome Pine Restaurant	19970918000000	97219	OR	2
BONAP     	2	113.15000000000001	19970910000000	10663	19970924000000	12, rue des Bouchers	Marseille	France	Bon app'	19971003000000	13008		2
FURIB     	1	1.27	19970910000000	10664	19971008000000	Jardim das rosas n. 32	Lisboa	Portugal	Furia Bacalhau e Frutos do Mar	19970919000000	1675		3
LONEP     	1	26.309999999999999	19970911000000	10665	19971009000000	89 Chiaroscuro Rd.	Portland	USA	Lonesome Pine Restaurant	19970917000000	97219	OR	2
RICSU     	7	232.41999999999999	19970912000000	10666	19971010000000	Starenweg 5	Geneve	Switzerland	Richter Supermarkt	19970922000000	1204		2
ERNSH     	7	78.090000000000003	19970912000000	10667	19971010000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19970919000000	8010		1
WANDK     	1	47.219999999999999	19970915000000	10668	19971013000000	Adenauerallee 900	Stuttgart	Germany	Die Wandernde Kuh	19970923000000	70563		2
SIMOB     	2	24.390000000000001	19970915000000	10669	19971013000000	Vinb?ltet 34	Kobenhavn	Denmark	Simons bistro	19970922000000	1734		1
FRANK     	4	203.47999999999999	19970916000000	10670	19971014000000	Berliner Platz 43	Munchen	Germany	Frankenversand	19970918000000	80805		1
FRANR     	1	30.34	19970917000000	10671	19971015000000	54, rue Royale	Nantes	France	France restauration	19970924000000	44000		1
BERGS     	9	95.75	19970917000000	10672	19971001000000	Berguvsvagen  8	Lulea	Sweden	Berglunds snabbkop	19970926000000	S-958 22		2
WILMK     	2	22.760000000000002	19970918000000	10673	19971016000000	Keskuskatu 45	Helsinki	Finland	Wilman Kala	19970919000000	21240		1
ISLAT     	4	0.90000000000000002	19970918000000	10674	19971016000000	Garden House\nCrowther Way	Cowes	UK	Island Trading	19970930000000	PO31 7PJ	Isle of Wight	2
FRANK     	5	31.850000000000001	19970919000000	10675	19971017000000	Berliner Platz 43	Munchen	Germany	Frankenversand	19970923000000	80805		2
TORTU     	2	2.0099999999999998	19970922000000	10676	19971020000000	Avda. Azteca 123	Mexico D.F.	Mexico	Tortuga Restaurante	19970929000000	05033		2
ANTON     	1	4.0300000000000002	19970922000000	10677	19971020000000	Mataderos  2312	Mexico D.F.	Mexico	Antonio Moreno Taqueria	19970926000000	05023		3
SAVEA     	7	388.98000000000002	19970923000000	10678	19971021000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19971016000000	83720	ID	3
BLONP     	8	27.940000000000001	19970923000000	10679	19971021000000	24, place Kleber	Strasbourg	France	Blondel pere et fils	19970930000000	67000		3
OLDWO     	1	26.609999999999999	19970924000000	10680	19971022000000	2743 Bering St.	Anchorage	USA	Old World Delicatessen	19970926000000	99508	AK	1
GREAL     	3	76.129999999999995	19970925000000	10681	19971023000000	2732 Baker Blvd.	Eugene	USA	Great Lakes Food Market	19970930000000	97403	OR	3
ANTON     	3	36.130000000000003	19970925000000	10682	19971023000000	Mataderos  2312	Mexico D.F.	Mexico	Antonio Moreno Taqueria	19971001000000	05023		2
DUMON     	2	4.4000000000000004	19970926000000	10683	19971024000000	67, rue des Cinquante Otages	Nantes	France	Du monde entier	19971001000000	44000		1
OTTIK     	3	145.63	19970926000000	10684	19971024000000	Mehrheimerstr. 369	Koln	Germany	Ottilies Kaseladen	19970930000000	50739		1
GOURL     	4	33.75	19970929000000	10685	19971013000000	Av. Brasil, 442	Campinas	Brazil	Gourmet Lanchonetes	19971003000000	04876-786	SP	2
PICCO     	2	96.5	19970930000000	10686	19971028000000	Geislweg 14	Salzburg	Austria	Piccolo und mehr	19971008000000	5020		1
HUNGO     	9	296.43000000000001	19970930000000	10687	19971028000000	8 Johnstown Road	Cork	Ireland	Hungry Owl All-Night Grocers	19971030000000		Co. Cork	2
VAFFE     	4	299.08999999999997	19971001000000	10688	19971015000000	Smagsloget 45	Arhus	Denmark	Vaffeljernet	19971007000000	8200		2
BERGS     	1	13.42	19971001000000	10689	19971029000000	Berguvsvagen  8	Lulea	Sweden	Berglunds snabbkop	19971007000000	S-958 22		2
HANAR     	1	15.800000000000001	19971002000000	10690	19971030000000	Rua do Paco, 67	Rio de Janeiro	Brazil	Hanari Carnes	19971003000000	05454-876	RJ	1
QUICK     	2	810.04999999999995	19971003000000	10691	19971114000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19971022000000	01307		2
ALFKI     	4	61.020000000000003	19971003000000	10692	19971031000000	Obere Str. 57	Berlin	Germany	Alfreds Futterkiste	19971013000000	12209		2
WHITC     	3	139.34	19971006000000	10693	19971020000000	1029 - 12th Ave. S.	Seattle	USA	White Clover Markets	19971010000000	98124	WA	3
QUICK     	8	398.36000000000001	19971006000000	10694	19971103000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19971009000000	01307		3
WILMK     	7	16.719999999999999	19971007000000	10695	19971118000000	Keskuskatu 45	Helsinki	Finland	Wilman Kala	19971014000000	21240		1
WHITC     	8	102.55	19971008000000	10696	19971119000000	1029 - 12th Ave. S.	Seattle	USA	White Clover Markets	19971014000000	98124	WA	3
LINOD     	3	45.520000000000003	19971008000000	10697	19971105000000	Ave. 5 de Mayo Porlamar	I. de Margarita	Venezuela	LINO-Delicateses	19971014000000	4980	Nueva Esparta	1
ERNSH     	4	272.47000000000003	19971009000000	10698	19971106000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19971017000000	8010		1
MORGK     	3	0.57999999999999996	19971009000000	10699	19971106000000	Heerstr. 22	Leipzig	Germany	Morgenstern Gesundkost	19971013000000	04179		3
SAVEA     	3	65.099999999999994	19971010000000	10700	19971107000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19971016000000	83720	ID	1
HUNGO     	6	220.31	19971013000000	10701	19971027000000	8 Johnstown Road	Cork	Ireland	Hungry Owl All-Night Grocers	19971015000000		Co. Cork	3
ALFKI     	4	23.940000000000001	19971013000000	10702	19971124000000	Obere Str. 57	Berlin	Germany	Alfreds Futterkiste	19971021000000	12209		1
FOLKO     	6	152.30000000000001	19971014000000	10703	19971111000000	Akergatan 24	Bracke	Sweden	Folk och fa HB	19971020000000	S-844 67		2
QUEEN     	6	4.7800000000000002	19971014000000	10704	19971111000000	Alameda dos Canarios, 891	Sao Paulo	Brazil	Queen Cozinha	19971107000000	05487-020	SP	1
HILAA     	9	3.52	19971015000000	10705	19971112000000	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	Venezuela	HILARION-Abastos	19971118000000	5022	Tachira	2
OLDWO     	8	135.63	19971016000000	10706	19971113000000	2743 Bering St.	Anchorage	USA	Old World Delicatessen	19971021000000	99508	AK	3
AROUT     	4	21.739999999999998	19971016000000	10707	19971030000000	Brook Farm\nStratford St. Mary	Colchester	UK	Around the Horn	19971023000000	CO7 6JX	Essex	3
THEBI     	6	2.96	19971017000000	10708	19971128000000	89 Jefferson Way\nSuite 2	Portland	USA	The Big Cheese	19971105000000	97201	OR	2
GOURL     	1	210.80000000000001	19971017000000	10709	19971114000000	Av. Brasil, 442	Campinas	Brazil	Gourmet Lanchonetes	19971120000000	04876-786	SP	3
FRANS     	1	4.9800000000000004	19971020000000	10710	19971117000000	Via Monte Bianco 34	Torino	Italy	Franchi S.p.A.	19971023000000	10100		1
SAVEA     	5	52.409999999999997	19971021000000	10711	19971202000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19971029000000	83720	ID	2
HUNGO     	3	89.930000000000007	19971021000000	10712	19971118000000	8 Johnstown Road	Cork	Ireland	Hungry Owl All-Night Grocers	19971031000000		Co. Cork	1
SAVEA     	1	167.05000000000001	19971022000000	10713	19971119000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19971024000000	83720	ID	1
SAVEA     	5	24.489999999999998	19971022000000	10714	19971119000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19971027000000	83720	ID	3
BONAP     	3	63.200000000000003	19971023000000	10715	19971106000000	12, rue des Bouchers	Marseille	France	Bon app'	19971029000000	13008		1
RANCH     	4	22.57	19971024000000	10716	19971121000000	Av. del Libertador 900	Buenos Aires	Argentina	Rancho grande	19971027000000	1010		2
FRANK     	1	59.25	19971024000000	10717	19971121000000	Berliner Platz 43	Munchen	Germany	Frankenversand	19971029000000	80805		2
KOENE     	1	170.88	19971027000000	10718	19971124000000	Maubelstr. 90	Brandenburg	Germany	Koniglich Essen	19971029000000	14776		3
LETSS     	8	51.439999999999998	19971027000000	10719	19971124000000	87 Polk St.\nSuite 5	San Francisco	USA	Let's Stop N Shop	19971105000000	94117	CA	2
QUEDE     	8	9.5299999999999994	19971028000000	10720	19971111000000	Rua da Panificadora, 12	Rio de Janeiro	Brazil	Que Delicia	19971105000000	02389-673	RJ	2
QUICK     	5	48.920000000000002	19971029000000	10721	19971126000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19971031000000	01307		3
SAVEA     	8	74.579999999999998	19971029000000	10722	19971210000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19971104000000	83720	ID	1
WHITC     	3	21.719999999999999	19971030000000	10723	19971127000000	1029 - 12th Ave. S.	Seattle	USA	White Clover Markets	19971125000000	98124	WA	1
MEREP     	8	57.75	19971030000000	10724	19971211000000	43 rue St. Laurent	Montreal	Canada	Mere Paillarde	19971105000000	H1J 1C3	Quebec	2
FAMIA     	4	10.83	19971031000000	10725	19971128000000	Rua Oros, 92	Sao Paulo	Brazil	Familia Arquibaldo	19971105000000	05442-030	SP	3
EASTC     	4	16.559999999999999	19971103000000	10726	19971117000000	35 King George	London	UK	Eastern Connection	19971205000000	WX3 6FW		1
REGGC     	2	89.900000000000006	19971103000000	10727	19971201000000	Strada Provinciale 124	Reggio Emilia	Italy	Reggiani Caseifici	19971205000000	42100		1
QUEEN     	4	58.329999999999998	19971104000000	10728	19971202000000	Alameda dos Canarios, 891	Sao Paulo	Brazil	Queen Cozinha	19971111000000	05487-020	SP	2
LINOD     	8	141.06	19971104000000	10729	19971216000000	Ave. 5 de Mayo Porlamar	I. de Margarita	Venezuela	LINO-Delicateses	19971114000000	4980	Nueva Esparta	3
BONAP     	5	20.120000000000001	19971105000000	10730	19971203000000	12, rue des Bouchers	Marseille	France	Bon app'	19971114000000	13008		1
CHOPS     	7	96.650000000000006	19971106000000	10731	19971204000000	Hauptstr. 31	Bern	Switzerland	Chop-suey Chinese	19971114000000	3012		1
BONAP     	3	16.969999999999999	19971106000000	10732	19971204000000	12, rue des Bouchers	Marseille	France	Bon app'	19971107000000	13008		1
BERGS     	1	110.11	19971107000000	10733	19971205000000	Berguvsvagen  8	Lulea	Sweden	Berglunds snabbkop	19971110000000	S-958 22		3
GOURL     	2	1.6299999999999999	19971107000000	10734	19971205000000	Av. Brasil, 442	Campinas	Brazil	Gourmet Lanchonetes	19971112000000	04876-786	SP	3
LETSS     	6	45.969999999999999	19971110000000	10735	19971208000000	87 Polk St.\nSuite 5	San Francisco	USA	Let's Stop N Shop	19971121000000	94117	CA	2
HUNGO     	9	44.100000000000001	19971111000000	10736	19971209000000	8 Johnstown Road	Cork	Ireland	Hungry Owl All-Night Grocers	19971121000000		Co. Cork	2
VINET     	2	7.79	19971111000000	10737	19971209000000	59 rue de l'Abbaye	Reims	France	Vins et alcools Chevalier	19971118000000	51100		2
SPECD     	2	2.9100000000000001	19971112000000	10738	19971210000000	25, rue Lauriston	Paris	France	Specialites du monde	19971118000000	75016		1
VINET     	3	11.08	19971112000000	10739	19971210000000	59 rue de l'Abbaye	Reims	France	Vins et alcools Chevalier	19971117000000	51100		3
WHITC     	4	81.879999999999995	19971113000000	10740	19971211000000	1029 - 12th Ave. S.	Seattle	USA	White Clover Markets	19971125000000	98124	WA	2
AROUT     	4	10.960000000000001	19971114000000	10741	19971128000000	Brook Farm\nStratford St. Mary	Colchester	UK	Around the Horn	19971118000000	CO7 6JX	Essex	3
BOTTM     	3	243.72999999999999	19971114000000	10742	19971212000000	23 Tsawassen Blvd.	Tsawassen	Canada	Bottom-Dollar Markets	19971118000000	T2F 8M4	BC	3
AROUT     	1	23.719999999999999	19971117000000	10743	19971215000000	Brook Farm\nStratford St. Mary	Colchester	UK	Around the Horn	19971121000000	CO7 6JX	Essex	2
VAFFE     	6	69.189999999999998	19971117000000	10744	19971215000000	Smagsloget 45	Arhus	Denmark	Vaffeljernet	19971124000000	8200		1
QUICK     	9	3.52	19971118000000	10745	19971216000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19971127000000	01307		1
CHOPS     	1	31.43	19971119000000	10746	19971217000000	Hauptstr. 31	Bern	Switzerland	Chop-suey Chinese	19971121000000	3012		3
PICCO     	6	117.33	19971119000000	10747	19971217000000	Geislweg 14	Salzburg	Austria	Piccolo und mehr	19971126000000	5020		1
SAVEA     	3	232.55000000000001	19971120000000	10748	19971218000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19971128000000	83720	ID	1
ISLAT     	4	61.530000000000001	19971120000000	10749	19971218000000	Garden House\nCrowther Way	Cowes	UK	Island Trading	19971219000000	PO31 7PJ	Isle of Wight	2
WARTH     	9	79.299999999999997	19971121000000	10750	19971219000000	Torikatu 38	Oulu	Finland	Wartian Herkku	19971124000000	90110		1
RICSU     	3	130.78999999999999	19971124000000	10751	19971222000000	Starenweg 5	Geneve	Switzerland	Richter Supermarkt	19971203000000	1204		3
NORTS     	2	1.3899999999999999	19971124000000	10752	19971222000000	South House\n300 Queensbridge	London	UK	North/South	19971128000000	SW7 1RZ		3
FRANS     	3	7.7000000000000002	19971125000000	10753	19971223000000	Via Monte Bianco 34	Torino	Italy	Franchi S.p.A.	19971127000000	10100		1
MAGAA     	6	2.3799999999999999	19971125000000	10754	19971223000000	Via Ludovico il Moro 22	Bergamo	Italy	Magazzini Alimentari Riuniti	19971127000000	24100		3
BONAP     	4	16.710000000000001	19971126000000	10755	19971224000000	12, rue des Bouchers	Marseille	France	Bon app'	19971128000000	13008		2
SPLIR     	8	73.209999999999994	19971127000000	10756	19971225000000	P.O. Box 555	Lander	USA	Split Rail Beer & Ale	19971202000000	82520	WY	2
SAVEA     	6	8.1899999999999995	19971127000000	10757	19971225000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19971215000000	83720	ID	1
RICSU     	3	138.16999999999999	19971128000000	10758	19971226000000	Starenweg 5	Geneve	Switzerland	Richter Supermarkt	19971204000000	1204		3
ANATR     	3	11.99	19971128000000	10759	19971226000000	Avda. de la Constitucion 2222	Mexico D.F.	Mexico	Ana Trujillo Emparedados y helados	19971212000000	05021		3
MAISD     	4	155.63999999999999	19971201000000	10760	19971229000000	Rue Joseph-Bens 532	Bruxelles	Belgium	Maison Dewey	19971210000000	B-1180		1
RATTC     	5	18.66	19971202000000	10761	19971230000000	2817 Milton Dr.	Albuquerque	USA	Rattlesnake Canyon Grocery	19971208000000	87110	NM	2
FOLKO     	3	328.74000000000001	19971202000000	10762	19971230000000	Akergatan 24	Bracke	Sweden	Folk och fa HB	19971209000000	S-844 67		1
FOLIG     	3	37.350000000000001	19971203000000	10763	19971231000000	184, chaussee de Tournai	Lille	France	Folies gourmandes	19971208000000	59000		3
ERNSH     	6	145.44999999999999	19971203000000	10764	19971231000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19971208000000	8010		3
QUICK     	3	42.740000000000002	19971204000000	10765	19980101000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19971209000000	01307		3
OTTIK     	4	157.55000000000001	19971205000000	10766	19980102000000	Mehrheimerstr. 369	Koln	Germany	Ottilies Kaseladen	19971209000000	50739		1
SUPRD     	4	1.5900000000000001	19971205000000	10767	19980102000000	Boulevard Tirou, 255	Charleroi	Belgium	Supremes delices	19971215000000	B-6000		3
AROUT     	3	146.31999999999999	19971208000000	10768	19980105000000	Brook Farm\nStratford St. Mary	Colchester	UK	Around the Horn	19971215000000	CO7 6JX	Essex	2
VAFFE     	3	65.060000000000002	19971208000000	10769	19980105000000	Smagsloget 45	Arhus	Denmark	Vaffeljernet	19971212000000	8200		1
HANAR     	8	5.3200000000000003	19971209000000	10770	19980106000000	Rua do Paco, 67	Rio de Janeiro	Brazil	Hanari Carnes	19971217000000	05454-876	RJ	3
ERNSH     	9	11.19	19971210000000	10771	19980107000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19980102000000	8010		2
LEHMS     	3	91.280000000000001	19971210000000	10772	19980107000000	Magazinweg 7	Frankfurt a.M. 	Germany	Lehmanns Marktstand	19971219000000	60528		2
ERNSH     	1	96.430000000000007	19971211000000	10773	19980108000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19971216000000	8010		3
FOLKO     	4	48.200000000000003	19971211000000	10774	19971225000000	Akergatan 24	Bracke	Sweden	Folk och fa HB	19971212000000	S-844 67		1
THECR     	7	20.25	19971212000000	10775	19980109000000	55 Grizzly Peak Rd.	Butte	USA	The Cracker Box	19971226000000	59801	MT	1
ERNSH     	1	351.52999999999997	19971215000000	10776	19980112000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19971218000000	8010		3
GOURL     	7	3.0099999999999998	19971215000000	10777	19971229000000	Av. Brasil, 442	Campinas	Brazil	Gourmet Lanchonetes	19980121000000	04876-786	SP	2
BERGS     	3	6.79	19971216000000	10778	19980113000000	Berguvsvagen  8	Lulea	Sweden	Berglunds snabbkop	19971224000000	S-958 22		1
MORGK     	3	58.130000000000003	19971216000000	10779	19980113000000	Heerstr. 22	Leipzig	Germany	Morgenstern Gesundkost	19980114000000	04179		2
LILAS     	2	42.130000000000003	19971216000000	10780	19971230000000	Carrera 52 con Ave. Bolivar #65-98 Llano Largo	Barquisimeto	Venezuela	LILA-Supermercado	19971225000000	3508	Lara	1
WARTH     	2	73.159999999999997	19971217000000	10781	19980114000000	Torikatu 38	Oulu	Finland	Wartian Herkku	19971219000000	90110		3
CACTU     	9	1.1000000000000001	19971217000000	10782	19980114000000	Cerrito 333	Buenos Aires	Argentina	Cactus Comidas para llevar	19971222000000	1010		3
HANAR     	4	124.98	19971218000000	10783	19980115000000	Rua do Paco, 67	Rio de Janeiro	Brazil	Hanari Carnes	19971219000000	05454-876	RJ	2
MAGAA     	4	70.090000000000003	19971218000000	10784	19980115000000	Via Ludovico il Moro 22	Bergamo	Italy	Magazzini Alimentari Riuniti	19971222000000	24100		3
GROSR     	1	1.51	19971218000000	10785	19980115000000	5? Ave. Los Palos Grandes	Caracas	Venezuela	GROSELLA-Restaurante	19971224000000	1081	DF	3
QUEEN     	8	110.87	19971219000000	10786	19980116000000	Alameda dos Canarios, 891	Sao Paulo	Brazil	Queen Cozinha	19971223000000	05487-020	SP	1
LAMAI     	2	249.93000000000001	19971219000000	10787	19980102000000	1 rue Alsace-Lorraine	Toulouse	France	La maison d'Asie	19971226000000	31000		1
QUICK     	1	42.700000000000003	19971222000000	10788	19980119000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19980119000000	01307		2
FOLIG     	1	100.59999999999999	19971222000000	10789	19980119000000	184, chaussee de Tournai	Lille	France	Folies gourmandes	19971231000000	59000		2
GOURL     	6	28.23	19971222000000	10790	19980119000000	Av. Brasil, 442	Campinas	Brazil	Gourmet Lanchonetes	19971226000000	04876-786	SP	1
FRANK     	6	16.850000000000001	19971223000000	10791	19980120000000	Berliner Platz 43	Munchen	Germany	Frankenversand	19980101000000	80805		2
WOLZA     	1	23.789999999999999	19971223000000	10792	19980120000000	ul. Filtrowa 68	Warszawa	Poland	Wolski Zajazd	19971231000000	01-012		3
AROUT     	3	4.5199999999999996	19971224000000	10793	19980121000000	Brook Farm\nStratford St. Mary	Colchester	UK	Around the Horn	19980108000000	CO7 6JX	Essex	3
QUEDE     	6	21.489999999999998	19971224000000	10794	19980121000000	Rua da Panificadora, 12	Rio de Janeiro	Brazil	Que Delicia	19980102000000	02389-673	RJ	1
ERNSH     	8	126.66	19971224000000	10795	19980121000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19980120000000	8010		2
HILAA     	3	26.52	19971225000000	10796	19980122000000	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	Venezuela	HILARION-Abastos	19980114000000	5022	Tachira	1
